Fecha,Region,Nuevo Confirmado,Nuevo Muerte,Nuevo Recuperado,Acum Confirmado,Acum Muerte,Acum Recuperado
Tue Mar 03 2020 00:00:00 GMT-0300 (Chile Summer Time),Arica y Parinacota,0,0,0,0,0,0
Tue Mar 03 2020 00:00:00 GMT-0300 (Chile Summer Time),Tarapacá,0,0,0,0,0,0
Tue Mar 03 2020 00:00:00 GMT-0300 (Chile Summer Time),Antofagasta,0,0,0,0,0,0
Tue Mar 03 2020 00:00:00 GMT-0300 (Chile Summer Time),Atacama,0,0,0,0,0,0
Tue Mar 03 2020 00:00:00 GMT-0300 (Chile Summer Time),Coquimbo,0,0,0,0,0,0
Tue Mar 03 2020 00:00:00 GMT-0300 (Chile Summer Time),Valparaíso,0,0,0,0,0,0
Tue Mar 03 2020 00:00:00 GMT-0300 (Chile Summer Time),Metropolitana,0,0,0,0,0,0
Tue Mar 03 2020 00:00:00 GMT-0300 (Chile Summer Time),O’Higgins,0,0,0,0,0,0
Tue Mar 03 2020 00:00:00 GMT-0300 (Chile Summer Time),Maule,2,0,0,2,0,0
Tue Mar 03 2020 00:00:00 GMT-0300 (Chile Summer Time),Ñuble,0,0,0,0,0,0
Tue Mar 03 2020 00:00:00 GMT-0300 (Chile Summer Time),Biobío,0,0,0,0,0,0
Tue Mar 03 2020 00:00:00 GMT-0300 (Chile Summer Time),Araucanía,0,0,0,0,0,0
Tue Mar 03 2020 00:00:00 GMT-0300 (Chile Summer Time),Los Ríos,0,0,0,0,0,0
Tue Mar 03 2020 00:00:00 GMT-0300 (Chile Summer Time),Los Lagos,0,0,0,0,0,0
Tue Mar 03 2020 00:00:00 GMT-0300 (Chile Summer Time),Aysén,0,0,0,0,0,0
Tue Mar 03 2020 00:00:00 GMT-0300 (Chile Summer Time),Magallanes,0,0,0,0,0,0
Tue Mar 03 2020 00:00:00 GMT-0300 (Chile Summer Time),No Informado,0,0,0,0,0,0
Wed Mar 04 2020 00:00:00 GMT-0300 (Chile Summer Time),Arica y Parinacota,0,0,0,0,0,0
Wed Mar 04 2020 00:00:00 GMT-0300 (Chile Summer Time),Tarapacá,0,0,0,0,0,0
Wed Mar 04 2020 00:00:00 GMT-0300 (Chile Summer Time),Antofagasta,0,0,0,0,0,0
Wed Mar 04 2020 00:00:00 GMT-0300 (Chile Summer Time),Atacama,0,0,0,0,0,0
Wed Mar 04 2020 00:00:00 GMT-0300 (Chile Summer Time),Coquimbo,0,0,0,0,0,0
Wed Mar 04 2020 00:00:00 GMT-0300 (Chile Summer Time),Valparaíso,0,0,0,0,0,0
Wed Mar 04 2020 00:00:00 GMT-0300 (Chile Summer Time),Metropolitana,1,0,0,1,0,0
Wed Mar 04 2020 00:00:00 GMT-0300 (Chile Summer Time),O’Higgins,0,0,0,0,0,0
Wed Mar 04 2020 00:00:00 GMT-0300 (Chile Summer Time),Maule,0,0,0,2,0,0
Wed Mar 04 2020 00:00:00 GMT-0300 (Chile Summer Time),Ñuble,0,0,0,0,0,0
Wed Mar 04 2020 00:00:00 GMT-0300 (Chile Summer Time),Biobío,0,0,0,0,0,0
Wed Mar 04 2020 00:00:00 GMT-0300 (Chile Summer Time),Araucanía,0,0,0,0,0,0
Wed Mar 04 2020 00:00:00 GMT-0300 (Chile Summer Time),Los Ríos,0,0,0,0,0,0
Wed Mar 04 2020 00:00:00 GMT-0300 (Chile Summer Time),Los Lagos,0,0,0,0,0,0
Wed Mar 04 2020 00:00:00 GMT-0300 (Chile Summer Time),Aysén,0,0,0,0,0,0
Wed Mar 04 2020 00:00:00 GMT-0300 (Chile Summer Time),Magallanes,0,0,0,0,0,0
Wed Mar 04 2020 00:00:00 GMT-0300 (Chile Summer Time),No Informado,0,0,0,0,0,0
Thu Mar 05 2020 00:00:00 GMT-0300 (Chile Summer Time),Arica y Parinacota,0,0,0,0,0,0
Thu Mar 05 2020 00:00:00 GMT-0300 (Chile Summer Time),Tarapacá,0,0,0,0,0,0
Thu Mar 05 2020 00:00:00 GMT-0300 (Chile Summer Time),Antofagasta,0,0,0,0,0,0
Thu Mar 05 2020 00:00:00 GMT-0300 (Chile Summer Time),Atacama,0,0,0,0,0,0
Thu Mar 05 2020 00:00:00 GMT-0300 (Chile Summer Time),Coquimbo,0,0,0,0,0,0
Thu Mar 05 2020 00:00:00 GMT-0300 (Chile Summer Time),Valparaíso,0,0,0,0,0,0
Thu Mar 05 2020 00:00:00 GMT-0300 (Chile Summer Time),Metropolitana,1,0,0,2,0,0
Thu Mar 05 2020 00:00:00 GMT-0300 (Chile Summer Time),O’Higgins,0,0,0,0,0,0
Thu Mar 05 2020 00:00:00 GMT-0300 (Chile Summer Time),Maule,0,0,0,2,0,0
Thu Mar 05 2020 00:00:00 GMT-0300 (Chile Summer Time),Ñuble,0,0,0,0,0,0
Thu Mar 05 2020 00:00:00 GMT-0300 (Chile Summer Time),Biobío,0,0,0,0,0,0
Thu Mar 05 2020 00:00:00 GMT-0300 (Chile Summer Time),Araucanía,0,0,0,0,0,0
Thu Mar 05 2020 00:00:00 GMT-0300 (Chile Summer Time),Los Ríos,0,0,0,0,0,0
Thu Mar 05 2020 00:00:00 GMT-0300 (Chile Summer Time),Los Lagos,0,0,0,0,0,0
Thu Mar 05 2020 00:00:00 GMT-0300 (Chile Summer Time),Aysén,0,0,0,0,0,0
Thu Mar 05 2020 00:00:00 GMT-0300 (Chile Summer Time),Magallanes,0,0,0,0,0,0
Thu Mar 05 2020 00:00:00 GMT-0300 (Chile Summer Time),No Informado,0,0,0,0,0,0
Fri Mar 06 2020 00:00:00 GMT-0300 (Chile Summer Time),Arica y Parinacota,0,0,0,0,0,0
Fri Mar 06 2020 00:00:00 GMT-0300 (Chile Summer Time),Tarapacá,0,0,0,0,0,0
Fri Mar 06 2020 00:00:00 GMT-0300 (Chile Summer Time),Antofagasta,0,0,0,0,0,0
Fri Mar 06 2020 00:00:00 GMT-0300 (Chile Summer Time),Atacama,0,0,0,0,0,0
Fri Mar 06 2020 00:00:00 GMT-0300 (Chile Summer Time),Coquimbo,0,0,0,0,0,0
Fri Mar 06 2020 00:00:00 GMT-0300 (Chile Summer Time),Valparaíso,0,0,0,0,0,0
Fri Mar 06 2020 00:00:00 GMT-0300 (Chile Summer Time),Metropolitana,1,0,0,3,0,0
Fri Mar 06 2020 00:00:00 GMT-0300 (Chile Summer Time),O’Higgins,0,0,0,0,0,0
Fri Mar 06 2020 00:00:00 GMT-0300 (Chile Summer Time),Maule,0,0,0,2,0,0
Fri Mar 06 2020 00:00:00 GMT-0300 (Chile Summer Time),Ñuble,0,0,0,0,0,0
Fri Mar 06 2020 00:00:00 GMT-0300 (Chile Summer Time),Biobío,0,0,0,0,0,0
Fri Mar 06 2020 00:00:00 GMT-0300 (Chile Summer Time),Araucanía,0,0,0,0,0,0
Fri Mar 06 2020 00:00:00 GMT-0300 (Chile Summer Time),Los Ríos,0,0,0,0,0,0
Fri Mar 06 2020 00:00:00 GMT-0300 (Chile Summer Time),Los Lagos,0,0,0,0,0,0
Fri Mar 06 2020 00:00:00 GMT-0300 (Chile Summer Time),Aysén,0,0,0,0,0,0
Fri Mar 06 2020 00:00:00 GMT-0300 (Chile Summer Time),Magallanes,0,0,0,0,0,0
Fri Mar 06 2020 00:00:00 GMT-0300 (Chile Summer Time),No Informado,0,0,0,0,0,0
Sat Mar 07 2020 00:00:00 GMT-0300 (Chile Summer Time),Arica y Parinacota,0,0,0,0,0,0
Sat Mar 07 2020 00:00:00 GMT-0300 (Chile Summer Time),Tarapacá,0,0,0,0,0,0
Sat Mar 07 2020 00:00:00 GMT-0300 (Chile Summer Time),Antofagasta,0,0,0,0,0,0
Sat Mar 07 2020 00:00:00 GMT-0300 (Chile Summer Time),Atacama,0,0,0,0,0,0
Sat Mar 07 2020 00:00:00 GMT-0300 (Chile Summer Time),Coquimbo,0,0,0,0,0,0
Sat Mar 07 2020 00:00:00 GMT-0300 (Chile Summer Time),Valparaíso,0,0,0,0,0,0
Sat Mar 07 2020 00:00:00 GMT-0300 (Chile Summer Time),Metropolitana,1,0,0,4,0,0
Sat Mar 07 2020 00:00:00 GMT-0300 (Chile Summer Time),O’Higgins,0,0,0,0,0,0
Sat Mar 07 2020 00:00:00 GMT-0300 (Chile Summer Time),Maule,0,0,0,2,0,0
Sat Mar 07 2020 00:00:00 GMT-0300 (Chile Summer Time),Ñuble,0,0,0,0,0,0
Sat Mar 07 2020 00:00:00 GMT-0300 (Chile Summer Time),Biobío,0,0,0,0,0,0
Sat Mar 07 2020 00:00:00 GMT-0300 (Chile Summer Time),Araucanía,0,0,0,0,0,0
Sat Mar 07 2020 00:00:00 GMT-0300 (Chile Summer Time),Los Ríos,0,0,0,0,0,0
Sat Mar 07 2020 00:00:00 GMT-0300 (Chile Summer Time),Los Lagos,1,0,0,1,0,0
Sat Mar 07 2020 00:00:00 GMT-0300 (Chile Summer Time),Aysén,0,0,0,0,0,0
Sat Mar 07 2020 00:00:00 GMT-0300 (Chile Summer Time),Magallanes,0,0,0,0,0,0
Sat Mar 07 2020 00:00:00 GMT-0300 (Chile Summer Time),No Informado,0,0,0,0,0,0
Sun Mar 08 2020 00:00:00 GMT-0300 (Chile Summer Time),Arica y Parinacota,0,0,0,0,0,0
Sun Mar 08 2020 00:00:00 GMT-0300 (Chile Summer Time),Tarapacá,0,0,0,0,0,0
Sun Mar 08 2020 00:00:00 GMT-0300 (Chile Summer Time),Antofagasta,0,0,0,0,0,0
Sun Mar 08 2020 00:00:00 GMT-0300 (Chile Summer Time),Atacama,0,0,0,0,0,0
Sun Mar 08 2020 00:00:00 GMT-0300 (Chile Summer Time),Coquimbo,0,0,0,0,0,0
Sun Mar 08 2020 00:00:00 GMT-0300 (Chile Summer Time),Valparaíso,0,0,0,0,0,0
Sun Mar 08 2020 00:00:00 GMT-0300 (Chile Summer Time),Metropolitana,2,0,0,6,0,0
Sun Mar 08 2020 00:00:00 GMT-0300 (Chile Summer Time),O’Higgins,0,0,0,0,0,0
Sun Mar 08 2020 00:00:00 GMT-0300 (Chile Summer Time),Maule,1,0,0,3,0,0
Sun Mar 08 2020 00:00:00 GMT-0300 (Chile Summer Time),Ñuble,0,0,0,0,0,0
Sun Mar 08 2020 00:00:00 GMT-0300 (Chile Summer Time),Biobío,0,0,0,0,0,0
Sun Mar 08 2020 00:00:00 GMT-0300 (Chile Summer Time),Araucanía,0,0,0,0,0,0
Sun Mar 08 2020 00:00:00 GMT-0300 (Chile Summer Time),Los Ríos,0,0,0,0,0,0
Sun Mar 08 2020 00:00:00 GMT-0300 (Chile Summer Time),Los Lagos,0,0,0,1,0,0
Sun Mar 08 2020 00:00:00 GMT-0300 (Chile Summer Time),Aysén,0,0,0,0,0,0
Sun Mar 08 2020 00:00:00 GMT-0300 (Chile Summer Time),Magallanes,0,0,0,0,0,0
Sun Mar 08 2020 00:00:00 GMT-0300 (Chile Summer Time),No Informado,0,0,0,0,0,0
Mon Mar 09 2020 00:00:00 GMT-0300 (Chile Summer Time),Arica y Parinacota,0,0,0,0,0,0
Mon Mar 09 2020 00:00:00 GMT-0300 (Chile Summer Time),Tarapacá,0,0,0,0,0,0
Mon Mar 09 2020 00:00:00 GMT-0300 (Chile Summer Time),Antofagasta,0,0,0,0,0,0
Mon Mar 09 2020 00:00:00 GMT-0300 (Chile Summer Time),Atacama,0,0,0,0,0,0
Mon Mar 09 2020 00:00:00 GMT-0300 (Chile Summer Time),Coquimbo,0,0,0,0,0,0
Mon Mar 09 2020 00:00:00 GMT-0300 (Chile Summer Time),Valparaíso,0,0,0,0,0,0
Mon Mar 09 2020 00:00:00 GMT-0300 (Chile Summer Time),Metropolitana,1,0,0,7,0,0
Mon Mar 09 2020 00:00:00 GMT-0300 (Chile Summer Time),O’Higgins,0,0,0,0,0,0
Mon Mar 09 2020 00:00:00 GMT-0300 (Chile Summer Time),Maule,1,0,0,4,0,0
Mon Mar 09 2020 00:00:00 GMT-0300 (Chile Summer Time),Ñuble,0,0,0,0,0,0
Mon Mar 09 2020 00:00:00 GMT-0300 (Chile Summer Time),Biobío,1,0,0,1,0,0
Mon Mar 09 2020 00:00:00 GMT-0300 (Chile Summer Time),Araucanía,0,0,0,0,0,0
Mon Mar 09 2020 00:00:00 GMT-0300 (Chile Summer Time),Los Ríos,0,0,0,0,0,0
Mon Mar 09 2020 00:00:00 GMT-0300 (Chile Summer Time),Los Lagos,0,0,0,1,0,0
Mon Mar 09 2020 00:00:00 GMT-0300 (Chile Summer Time),Aysén,0,0,0,0,0,0
Mon Mar 09 2020 00:00:00 GMT-0300 (Chile Summer Time),Magallanes,0,0,0,0,0,0
Mon Mar 09 2020 00:00:00 GMT-0300 (Chile Summer Time),No Informado,0,0,0,0,0,0
Tue Mar 10 2020 00:00:00 GMT-0300 (Chile Summer Time),Arica y Parinacota,0,0,0,0,0,0
Tue Mar 10 2020 00:00:00 GMT-0300 (Chile Summer Time),Tarapacá,0,0,0,0,0,0
Tue Mar 10 2020 00:00:00 GMT-0300 (Chile Summer Time),Antofagasta,0,0,0,0,0,0
Tue Mar 10 2020 00:00:00 GMT-0300 (Chile Summer Time),Atacama,0,0,0,0,0,0
Tue Mar 10 2020 00:00:00 GMT-0300 (Chile Summer Time),Coquimbo,0,0,0,0,0,0
Tue Mar 10 2020 00:00:00 GMT-0300 (Chile Summer Time),Valparaíso,0,0,0,0,0,0
Tue Mar 10 2020 00:00:00 GMT-0300 (Chile Summer Time),Metropolitana,3,0,0,10,0,0
Tue Mar 10 2020 00:00:00 GMT-0300 (Chile Summer Time),O’Higgins,0,0,0,0,0,0
Tue Mar 10 2020 00:00:00 GMT-0300 (Chile Summer Time),Maule,1,0,0,5,0,0
Tue Mar 10 2020 00:00:00 GMT-0300 (Chile Summer Time),Ñuble,0,0,0,0,0,0
Tue Mar 10 2020 00:00:00 GMT-0300 (Chile Summer Time),Biobío,0,0,0,1,0,0
Tue Mar 10 2020 00:00:00 GMT-0300 (Chile Summer Time),Araucanía,0,0,0,0,0,0
Tue Mar 10 2020 00:00:00 GMT-0300 (Chile Summer Time),Los Ríos,0,0,0,0,0,0
Tue Mar 10 2020 00:00:00 GMT-0300 (Chile Summer Time),Los Lagos,0,0,0,1,0,0
Tue Mar 10 2020 00:00:00 GMT-0300 (Chile Summer Time),Aysén,0,0,0,0,0,0
Tue Mar 10 2020 00:00:00 GMT-0300 (Chile Summer Time),Magallanes,0,0,0,0,0,0
Tue Mar 10 2020 00:00:00 GMT-0300 (Chile Summer Time),No Informado,0,0,0,0,0,0
Wed Mar 11 2020 00:00:00 GMT-0300 (Chile Summer Time),Arica y Parinacota,0,0,0,0,0,0
Wed Mar 11 2020 00:00:00 GMT-0300 (Chile Summer Time),Tarapacá,0,0,0,0,0,0
Wed Mar 11 2020 00:00:00 GMT-0300 (Chile Summer Time),Antofagasta,0,0,0,0,0,0
Wed Mar 11 2020 00:00:00 GMT-0300 (Chile Summer Time),Atacama,0,0,0,0,0,0
Wed Mar 11 2020 00:00:00 GMT-0300 (Chile Summer Time),Coquimbo,0,0,0,0,0,0
Wed Mar 11 2020 00:00:00 GMT-0300 (Chile Summer Time),Valparaíso,0,0,0,0,0,0
Wed Mar 11 2020 00:00:00 GMT-0300 (Chile Summer Time),Metropolitana,4,0,0,14,0,0
Wed Mar 11 2020 00:00:00 GMT-0300 (Chile Summer Time),O’Higgins,0,0,0,0,0,0
Wed Mar 11 2020 00:00:00 GMT-0300 (Chile Summer Time),Maule,2,0,0,7,0,0
Wed Mar 11 2020 00:00:00 GMT-0300 (Chile Summer Time),Ñuble,0,0,0,0,0,0
Wed Mar 11 2020 00:00:00 GMT-0300 (Chile Summer Time),Biobío,0,0,0,1,0,0
Wed Mar 11 2020 00:00:00 GMT-0300 (Chile Summer Time),Araucanía,0,0,0,0,0,0
Wed Mar 11 2020 00:00:00 GMT-0300 (Chile Summer Time),Los Ríos,0,0,0,0,0,0
Wed Mar 11 2020 00:00:00 GMT-0300 (Chile Summer Time),Los Lagos,0,0,0,1,0,0
Wed Mar 11 2020 00:00:00 GMT-0300 (Chile Summer Time),Aysén,0,0,0,0,0,0
Wed Mar 11 2020 00:00:00 GMT-0300 (Chile Summer Time),Magallanes,0,0,0,0,0,0
Wed Mar 11 2020 00:00:00 GMT-0300 (Chile Summer Time),No Informado,0,0,0,0,0,0
Thu Mar 12 2020 00:00:00 GMT-0300 (Chile Summer Time),Arica y Parinacota,0,0,0,0,0,0
Thu Mar 12 2020 00:00:00 GMT-0300 (Chile Summer Time),Tarapacá,0,0,0,0,0,0
Thu Mar 12 2020 00:00:00 GMT-0300 (Chile Summer Time),Antofagasta,0,0,0,0,0,0
Thu Mar 12 2020 00:00:00 GMT-0300 (Chile Summer Time),Atacama,0,0,0,0,0,0
Thu Mar 12 2020 00:00:00 GMT-0300 (Chile Summer Time),Coquimbo,0,0,0,0,0,0
Thu Mar 12 2020 00:00:00 GMT-0300 (Chile Summer Time),Valparaíso,0,0,0,0,0,0
Thu Mar 12 2020 00:00:00 GMT-0300 (Chile Summer Time),Metropolitana,9,0,0,23,0,0
Thu Mar 12 2020 00:00:00 GMT-0300 (Chile Summer Time),O’Higgins,0,0,0,0,0,0
Thu Mar 12 2020 00:00:00 GMT-0300 (Chile Summer Time),Maule,0,0,0,7,0,0
Thu Mar 12 2020 00:00:00 GMT-0300 (Chile Summer Time),Ñuble,1,0,0,1,0,0
Thu Mar 12 2020 00:00:00 GMT-0300 (Chile Summer Time),Biobío,0,0,0,1,0,0
Thu Mar 12 2020 00:00:00 GMT-0300 (Chile Summer Time),Araucanía,0,0,0,0,0,0
Thu Mar 12 2020 00:00:00 GMT-0300 (Chile Summer Time),Los Ríos,0,0,0,0,0,0
Thu Mar 12 2020 00:00:00 GMT-0300 (Chile Summer Time),Los Lagos,0,0,0,1,0,0
Thu Mar 12 2020 00:00:00 GMT-0300 (Chile Summer Time),Aysén,0,0,0,0,0,0
Thu Mar 12 2020 00:00:00 GMT-0300 (Chile Summer Time),Magallanes,0,0,0,0,0,0
Thu Mar 12 2020 00:00:00 GMT-0300 (Chile Summer Time),No Informado,0,0,0,0,0,0
Fri Mar 13 2020 00:00:00 GMT-0300 (Chile Summer Time),Arica y Parinacota,0,0,0,0,0,0
Fri Mar 13 2020 00:00:00 GMT-0300 (Chile Summer Time),Tarapacá,0,0,0,0,0,0
Fri Mar 13 2020 00:00:00 GMT-0300 (Chile Summer Time),Antofagasta,0,0,0,0,0,0
Fri Mar 13 2020 00:00:00 GMT-0300 (Chile Summer Time),Atacama,0,0,0,0,0,0
Fri Mar 13 2020 00:00:00 GMT-0300 (Chile Summer Time),Coquimbo,0,0,0,0,0,0
Fri Mar 13 2020 00:00:00 GMT-0300 (Chile Summer Time),Valparaíso,0,0,0,0,0,0
Fri Mar 13 2020 00:00:00 GMT-0300 (Chile Summer Time),Metropolitana,6,0,0,29,0,0
Fri Mar 13 2020 00:00:00 GMT-0300 (Chile Summer Time),O’Higgins,0,0,0,0,0,0
Fri Mar 13 2020 00:00:00 GMT-0300 (Chile Summer Time),Maule,1,0,0,8,0,0
Fri Mar 13 2020 00:00:00 GMT-0300 (Chile Summer Time),Ñuble,1,0,0,2,0,0
Fri Mar 13 2020 00:00:00 GMT-0300 (Chile Summer Time),Biobío,2,0,0,3,0,0
Fri Mar 13 2020 00:00:00 GMT-0300 (Chile Summer Time),Araucanía,0,0,0,0,0,0
Fri Mar 13 2020 00:00:00 GMT-0300 (Chile Summer Time),Los Ríos,0,0,0,0,0,0
Fri Mar 13 2020 00:00:00 GMT-0300 (Chile Summer Time),Los Lagos,0,0,0,1,0,0
Fri Mar 13 2020 00:00:00 GMT-0300 (Chile Summer Time),Aysén,0,0,0,0,0,0
Fri Mar 13 2020 00:00:00 GMT-0300 (Chile Summer Time),Magallanes,0,0,0,0,0,0
Fri Mar 13 2020 00:00:00 GMT-0300 (Chile Summer Time),No Informado,0,0,0,0,0,0
Sat Mar 14 2020 00:00:00 GMT-0300 (Chile Summer Time),Arica y Parinacota,0,0,0,0,0,0
Sat Mar 14 2020 00:00:00 GMT-0300 (Chile Summer Time),Tarapacá,0,0,0,0,0,0
Sat Mar 14 2020 00:00:00 GMT-0300 (Chile Summer Time),Antofagasta,2,0,0,2,0,0
Sat Mar 14 2020 00:00:00 GMT-0300 (Chile Summer Time),Atacama,1,0,0,1,0,0
Sat Mar 14 2020 00:00:00 GMT-0300 (Chile Summer Time),Coquimbo,0,0,0,0,0,0
Sat Mar 14 2020 00:00:00 GMT-0300 (Chile Summer Time),Valparaíso,0,0,0,0,0,0
Sat Mar 14 2020 00:00:00 GMT-0300 (Chile Summer Time),Metropolitana,11,0,0,40,0,0
Sat Mar 14 2020 00:00:00 GMT-0300 (Chile Summer Time),O’Higgins,0,0,0,0,0,0
Sat Mar 14 2020 00:00:00 GMT-0300 (Chile Summer Time),Maule,1,0,0,9,0,0
Sat Mar 14 2020 00:00:00 GMT-0300 (Chile Summer Time),Ñuble,2,0,0,4,0,0
Sat Mar 14 2020 00:00:00 GMT-0300 (Chile Summer Time),Biobío,0,0,0,3,0,0
Sat Mar 14 2020 00:00:00 GMT-0300 (Chile Summer Time),Araucanía,0,0,0,0,0,0
Sat Mar 14 2020 00:00:00 GMT-0300 (Chile Summer Time),Los Ríos,0,0,0,0,0,0
Sat Mar 14 2020 00:00:00 GMT-0300 (Chile Summer Time),Los Lagos,0,0,0,1,0,0
Sat Mar 14 2020 00:00:00 GMT-0300 (Chile Summer Time),Aysén,1,0,0,1,0,0
Sat Mar 14 2020 00:00:00 GMT-0300 (Chile Summer Time),Magallanes,0,0,0,0,0,0
Sat Mar 14 2020 00:00:00 GMT-0300 (Chile Summer Time),No Informado,0,0,0,0,0,0
Sun Mar 15 2020 00:00:00 GMT-0300 (Chile Summer Time),Arica y Parinacota,0,0,0,0,0,0
Sun Mar 15 2020 00:00:00 GMT-0300 (Chile Summer Time),Tarapacá,0,0,0,0,0,0
Sun Mar 15 2020 00:00:00 GMT-0300 (Chile Summer Time),Antofagasta,0,0,0,2,0,0
Sun Mar 15 2020 00:00:00 GMT-0300 (Chile Summer Time),Atacama,0,0,0,1,0,0
Sun Mar 15 2020 00:00:00 GMT-0300 (Chile Summer Time),Coquimbo,0,0,0,0,0,0
Sun Mar 15 2020 00:00:00 GMT-0300 (Chile Summer Time),Valparaíso,0,0,0,0,0,0
Sun Mar 15 2020 00:00:00 GMT-0300 (Chile Summer Time),Metropolitana,14,0,0,54,0,0
